Agent,Route#,CID,Dealer Name,City,ST,Zip,ETA,ETD,Fixed Time,Cube,Open,Close,Delivery X-Dock,Special Eq,Lanter ID,Facing PDC,LATITUDE,LONGITUDE,GEORESULT
TOMASEK-BLOOMINGTON,ILBL.BLO-83109,CNH,JENNER SALES,HARRISTOWN,IL,62537,04:32:00,04:47:00,15,224,00:30:00,09:00:00,"BLOOMINGTON, IL",,L001181,LEBANON,39.8453,-89.1013,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83109,GNS,GENESIS OF PEORIA,PEORIA,IL,61615-1827,01:44:00,01:45:00,1,28,23:15:00,08:00:00,"BLOOMINGTON, IL",,L003471,CHICAGO,40.7836,-89.6236,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83109,HYU,MIKE MILLER HYUNDAI,Peoria,IL,61615,01:23:00,01:32:00,9,56,23:15:00,08:00:00,"BLOOMINGTON, IL",,L000619,CHICAGO,40.786,-89.6249,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83109,KIA,MIKE MILLER KIA,PEORIA,IL,61615-1827,01:34:00,01:44:00,10,56,23:15:00,08:00:00,"BLOOMINGTON, IL",,L000448,CHICAGO,40.7836,-89.6236,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83109,TOY,CROWN TOYOTA,DECATUR,IL,62526-3200,05:06:00,05:21:00,15,166,23:15:00,07:00:00,"BLOOMINGTON, IL",,L000330,CHICAGO,39.8764,-88.9603,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83109,TOY,FORT'S TOYOTA OF PEKIN,PEKIN,IL,61554-1574,02:13:00,02:23:00,10,112,23:15:00,07:00:00,"BLOOMINGTON, IL",,L000333,CHICAGO,40.6248,-89.62,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83109,TOY,LEXUS OF PEORIA,PEORIA,IL,61614-2491,00:45:00,01:00:00,15,126,23:15:00,07:00:00,"BLOOMINGTON, IL",,L000389,CHICAGO,40.7769,-89.6313,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83109,TOY,PEORIA TOYOTA,PEORIA,IL,61614-2490,01:02:00,01:17:00,15,140,23:15:00,07:00:00,"BLOOMINGTON, IL",,L000328,CHICAGO,40.7779,-89.6313,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83109,VOL,MACK SALES & SERVICE/DECA,DECATUR,IL,62521-8509,05:51:00,06:04:00,13,237,19:00:00,08:00:00,"BLOOMINGTON, IL",,L003200,JOLIET,39.8961,-88.8993,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83109,WWG,GRAINGER BRANCH K07,DECATUR,IL,62525,05:29:00,05:44:00,15,70,02:30:00,10:00:00,"BLOOMINGTON, IL",,L900943,MINOOKA,39.8779,-88.9174,MANUAL
TOMASEK-BLOOMINGTON,ILBL.BLO-83113,CHR,LINCOLN CHRYSLER DODGE,LINCOLN,IL,62656-2235,02:38:00,02:48:00,10,112,02:15:00,08:00:00,"BLOOMINGTON, IL",,L800052,CHICAGO,40.1566,-89.3906,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83113,CNH,BIRKEYS EQUIPMENT (CASE),BLOOMINGTON,IL,61705-5055,00:30:00,00:45:00,15,224,00:30:00,08:00:00,"BLOOMINGTON, IL",,L001169,LEBANON,40.492,-89.0453,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83113,CNH,LUBY EQUIPMENT,SPRINGFIELD,IL,62707-7110,03:42:00,03:54:00,12,112,00:30:00,08:00:00,"BLOOMINGTON, IL",,L001223,LEBANON,39.8317,-89.5713,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83113,FRD,GREEN LINCOLN INC,SPRINGFIELD,IL,62703-4788,04:32:00,04:44:00,12,56,21:15:00,08:00:00,"BLOOMINGTON, IL",,L002386,INDIANAPOLIS,39.7535,-89.6482,MANUAL
TOMASEK-BLOOMINGTON,ILBL.BLO-83113,FRD,JIM XAMIS FORD - LINCOLN,LINCOLN,IL,62656-9630,02:53:00,03:05:00,12,28,00:30:00,07:00:00,"BLOOMINGTON, IL",,L002385,INDIANAPOLIS,40.1577,-89.4004,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83113,GNS,GENESIS OF BLOOMINGTON NORMAL,NORMAL,IL,61761-6411,01:12:00,01:13:00,1,28,23:15:00,08:00:00,"BLOOMINGTON, IL",,L003483,CHICAGO,40.5228,-88.9504,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83113,HYU,EXTREME HYUNDAI,NORMAL,IL,61761-6411,01:03:00,01:12:00,9,56,23:15:00,08:00:00,"BLOOMINGTON, IL",,L000622,CHICAGO,40.5228,-88.9504,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83113,HYU,GREEN HYUNDAI,SPRINGFIELD,IL,62704,04:06:00,04:16:00,10,224,23:15:00,08:00:00,"BLOOMINGTON, IL",,L000617,CHICAGO,39.7892,-89.6058,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83113,KIA,GREEN KIA/HYUNDAI,SPRINGFIELD,IL,62711-6276,05:00:00,05:10:00,10,56,23:15:00,08:00:00,"BLOOMINGTON, IL",,L000451,CHICAGO,39.7565,-89.7271,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83113,KIA,O'BRIEN KIA OF BLOOMINGTON,BLOOMINGTON,IL,61704-7151,01:26:00,01:36:00,10,56,23:15:00,08:00:00,"BLOOMINGTON, IL",,L000450,CHICAGO,40.4576,-88.9693,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83113,MTN,MARTIN EQUIPMENT,SPRINGFIELD,IL,62707-5709,05:38:00,05:48:00,10,28,16:00:00,08:00:00,"BLOOMINGTON, IL",,L904399,GOODFIELD,39.8372,-89.6639,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83113,TOY,GREEN TOYOTA,SPRINGFIELD,IL,62711-9690,05:11:00,05:21:00,10,112,23:15:00,07:00:00,"BLOOMINGTON, IL",,L000329,CHICAGO,39.7565,-89.7288,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83113,TOY,SAM LEMAN TOYOTA,BLOOMINGTON,IL,61701-7038,01:38:00,01:58:00,20,400,23:15:00,07:00:00,"BLOOMINGTON, IL",,L000331,CHICAGO,40.4599,-88.9705,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83117,AGCO,ROHLFS IMPLEMENTS CO,GREENVIEW,IL,62642-9438,02:43:00,02:50:00,7,28,23:30:00,08:00:00,"BLOOMINGTON, IL",,L002165,BATAVIA,40.0833,-89.7446,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83117,CHR,JACKSONVILLE CHRYSLER DODGE,JACKSONVILLE,IL,62650-2718,04:32:00,04:42:00,10,28,02:15:00,08:00:00,"BLOOMINGTON, IL",,L800051,CHICAGO,39.7232,-90.2566,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83117,CHR,JENNINGS CDJ,BEARDSTOWN,IL,62618-8504,05:54:00,06:04:00,10,28,02:15:00,08:00:00,"BLOOMINGTON, IL",,L801876,CHICAGO,40.003,-90.4398,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83117,CHR,NIKLES OF PETERSBURG,PETERSBURG,IL,62675-1602,03:12:00,03:22:00,10,28,02:15:00,08:00:00,"BLOOMINGTON, IL",,L800054,CHICAGO,40.0092,-89.8483,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83117,CNH,BEARD IMPLEMENT CO,ARENZVILLE,IL,62611-3588,05:22:00,05:34:00,12,112,00:30:00,08:00:00,"BLOOMINGTON, IL",,L001160,LEBANON,39.8775,-90.3718,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83117,CNH,BEARD IMPLEMENT CO,ASHLAND,IL,62612-8048,03:51:00,04:03:00,12,112,00:30:00,08:00:00,"BLOOMINGTON, IL",,L001163,LEBANON,39.8578,-90.0415,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83117,CNH,CENTRAL ILLINOIS AG,CLINTON,IL,61727,01:15:00,01:27:00,12,112,00:30:00,08:00:00,"BLOOMINGTON, IL",,L001174,LEBANON,40.1491,-88.9725,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83117,CNH,CENTRAL ILLINOIS AG,MASON CITY,IL,62664-1420,02:13:00,02:23:00,10,112,00:30:00,08:00:00,"BLOOMINGTON, IL",,L001191,LEBANON,40.2017,-89.6965,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83117,CNH,STELTER-HOFREITER,HAVANA,IL,62644-6798,07:09:00,07:21:00,12,56,00:30:00,08:00:00,"BLOOMINGTON, IL",,L001182,LEBANON,40.296,-90.0414,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83117,FRD,ANDERSON FORD,CLINTON,IL,61727-1637,01:02:00,01:14:00,12,28,23:45:00,10:00:00,"BLOOMINGTON, IL",,L000266,INDIANAPOLIS,40.1494,-88.973,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83117,FRD,B&B MOTORS,HAVANA,IL,62644-1354,06:51:00,07:03:00,12,28,00:30:00,10:00:00,"BLOOMINGTON, IL",,L000272,INDIANAPOLIS,40.2977,-90.0655,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83117,FRD,BOB RIDINGS FORD,JACKSONVILLE,IL,62650-2712,04:44:00,04:56:00,12,28,23:45:00,10:00:00,"BLOOMINGTON, IL",,L000255,INDIANAPOLIS,39.7233,-90.2531,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83118,HUB,BLOOMINGTON DOCK,Bloomington,IL,61701,23:58:00,00:28:00,30,0,17:00:00,08:00:00,"BLOOMINGTON, IL",,HUB-BLOOMINGTON,,40.4768,-88.9973,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83118,HUB,MINOOKA DOCK,MINOOKA,IL,60447-9242,21:51:00,22:21:00,30,0,18:00:00,23:00:00,"BLOOMINGTON, IL",,HUB-MINOOKA,,41.4457,-88.2843,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83118,MTN,MARTIN EQUIPMENT,SPRINGFIELD,IL,62707-5709,17:49:00,17:59:00,10,28,16:00:00,08:00:00,"BLOOMINGTON, IL",,PL904399,GOODFIELD,39.8372,-89.6639,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83118,MTN,MARTIN EQUIPMENT,PERU,IL,61354-9321,20:41:00,20:56:00,15,28,17:00:00,22:00:00,"BLOOMINGTON, IL",,L904401,GOODFIELD,41.3672,-89.1464,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83118,MTN,MARTIN EQUIPMENT,GOODFIELD,IL,61742-7535,19:14:00,19:29:00,15,28,17:00:00,22:00:00,"BLOOMINGTON, IL",,PL904400,GOODFIELD,40.6187,-89.2804,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83118,MTN,MARTIN EQUIPMENT,TOLONO,IL,61880-9745,16:02:00,16:12:00,10,28,16:00:00,08:00:00,"BLOOMINGTON, IL",,PL904398,GOODFIELD,40.0081,-88.259,MANUAL
TOMASEK-BLOOMINGTON,ILBL.BLO-83118,VOL,CENTRAL IL TRK INC,NORMAL,IL,61761-1060,00:42:00,00:52:00,10,85,19:00:00,08:00:00,"BLOOMINGTON, IL",,L003192,JOLIET,40.5468,-88.9904,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83119,AGCO,AC MCCARTNEY,CARTHAGE,IL,62321-3908,06:05:00,06:10:00,5,28,23:30:00,08:30:00,"BLOOMINGTON, IL",,L002160,BATAVIA,40.2895,-91.1223,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83119,AGCO,AC MCCARTNEY,MOUNT STERLING,IL,62353-1628,04:54:00,05:04:00,10,28,23:30:00,08:00:00,"BLOOMINGTON, IL",,L002167,BATAVIA,39.9801,-90.7594,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83119,AGCO,ROHLFS IMPLEMENTS CO,HARTSBURG,IL,62643-6028,01:42:00,01:49:00,7,28,23:30:00,08:00:00,"BLOOMINGTON, IL",,L002166,BATAVIA,40.2497,-89.4427,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83119,CNH,BEARD IMPLEMENT CO,PITTSFIELD,IL,62363-2643,04:02:00,04:13:00,11,56,00:30:00,08:00:00,"BLOOMINGTON, IL",,L001206,LEBANON,39.6049,-90.8638,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83119,CNH,CENTRAL ILLINOIS AG,ATLANTA,IL,61723-8741,01:00:00,01:10:00,10,112,00:30:00,08:00:00,"BLOOMINGTON, IL",,L001165,LEBANON,40.253,-89.2324,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83119,CNH,MT STERLING IMPLEMENT,MOUNT STERLING,IL,62353-1331,05:07:00,05:19:00,12,56,00:30:00,08:00:00,"BLOOMINGTON, IL",,L001197,LEBANON,39.9837,-90.7589,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83119,FRD,CARSON FORD,CARTHAGE,IL,62321-1204,06:36:00,06:48:00,12,28,23:45:00,08:00:00,"BLOOMINGTON, IL",,L000268,INDIANAPOLIS,40.416,-91.1435,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83119,KUB,AC MCCARTNEY,CARTHAGE,IL,62321-3908,06:10:00,06:15:00,5,56,23:30:00,08:30:00,"BLOOMINGTON, IL",,L902973,EDGERTON,40.2895,-91.1223,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83119,KUB,BEARD IMPLEMENT CO,PITTSFIELD,IL,62363-2643,04:13:00,04:14:00,1,56,00:30:00,08:00:00,"BLOOMINGTON, IL",,L902733,EDGERTON,39.6049,-90.8638,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83119,KUB,ROHLFS IMPLEMENTS CO,HARTSBURG,IL,62643-6028,01:39:00,01:42:00,3,56,23:30:00,08:00:00,"BLOOMINGTON, IL",,L902976,EDGERTON,40.2497,-89.4427,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83119,VOL,CENTRAL ILLINOIS TRUCKS,SPRINGFIELD,IL,62707-8864,02:31:00,02:41:00,10,112,19:00:00,08:00:00,"BLOOMINGTON, IL",,L003190,JOLIET,39.8349,-89.584,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83508,CHR,YEMM CHRYSLER-DODGE-JEEP-RAM,GALESBURG,IL,61401-1358,05:32:00,05:39:00,7,38,23:30:00,08:00:00,"BLOOMINGTON, IL",,L003024,CHICAGO,40.9751,-90.3828,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83508,CNH,BIRKEYS EQUIPMENT (CASE),GALESBURG,IL,61401-8311,04:46:00,05:01:00,15,224,00:30:00,08:00:00,"BLOOMINGTON, IL",,L001177,LEBANON,40.9213,-90.3156,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83508,CNH,BLUNIER IMPLEMENT,EUREKA,IL,61530-9434,02:48:00,02:55:00,7,56,00:30:00,08:00:00,"BLOOMINGTON, IL",,L001175,LEBANON,40.6809,-89.2769,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83508,CNH,PAINTER FARM EQUIPMENT (NH),MONMOUTH,IL,61462-1180,06:22:00,06:32:00,10,56,00:30:00,08:00:00,"BLOOMINGTON, IL",,L001195,LEBANON,40.921,-90.6497,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83508,FRD,MANGOLD FORD,EUREKA,IL,61530-9507,03:07:00,03:19:00,12,56,23:45:00,09:00:00,"BLOOMINGTON, IL",,L002384,INDIANAPOLIS,40.7198,-89.301,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83508,FRD,YEMM FORD,GALESBURG,IL,61401-3262,05:48:00,05:58:00,10,56,23:45:00,08:00:00,"BLOOMINGTON, IL",,L000274,INDIANAPOLIS,40.9479,-90.404,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83508,MCFA,WIESE,EAST PEORIA,IL,61611-2140,03:43:00,03:53:00,10,28,23:45:00,08:00:00,"BLOOMINGTON, IL",,L002593,INDIANAPOLIS,40.6787,-89.5595,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83508,TOY,GALESBURG TOYOTA,GALESBURG,IL,61401-1217,05:15:00,05:25:00,10,112,23:15:00,08:00:00,"BLOOMINGTON, IL",,L000339,CHICAGO,40.9808,-90.3636,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83512,AGCO,KUHN'S EQUIPMENT,GIBSON CITY,IL,60936-1322,04:05:00,04:12:00,7,28,23:30:00,08:00:00,"BLOOMINGTON, IL",,L002164,BATAVIA,40.4662,-88.3839,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83512,AGCO,KUHNS EQUIPMENT,ARTHUR,IL,61911-9739,07:26:00,07:36:00,10,28,23:30:00,08:00:00,"BLOOMINGTON, IL",,L002159,BATAVIA,39.7104,-88.4598,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83512,CNH,BIRKEYS EQUIPMENT (CASE),GIBSON CITY,IL,60936,03:44:00,03:59:00,15,224,00:30:00,08:00:00,"BLOOMINGTON, IL",,L001179,LEBANON,40.4774,-88.3808,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83512,CNH,BIRKEYS EQUIPMENT (CASE),ARTHUR,IL,61911-1140,07:06:00,07:18:00,12,56,00:30:00,08:00:00,"BLOOMINGTON, IL",,L001161,LEBANON,39.7311,-88.4726,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83512,CNH,CENTRAL ILLINOIS AG,FARMER CITY,IL,61842-1423,04:50:00,05:05:00,15,112,00:30:00,08:00:00,"BLOOMINGTON, IL",,L001176,LEBANON,40.2342,-88.5913,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83512,FMP,Dobson Auto Parts,Bement,IL,61813,08:05:00,08:12:00,7,56,00:30:00,08:00:00,"BLOOMINGTON, IL",,L904803,MCCOOK,39.9229,-88.5722,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83512,FRD,K&S LINCOLN/MERCURY,FAIRBURY,IL,61739-1335,03:00:00,03:12:00,12,28,23:45:00,08:00:00,"BLOOMINGTON, IL",,L000223,INDIANAPOLIS,40.7473,-88.5068,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83512,MTN,MARTIN EQUIPMENT,TOLONO,IL,61880-9745,06:13:00,06:23:00,10,28,21:15:00,08:00:00,"BLOOMINGTON, IL",,L904398,GOODFIELD,40.0086,-88.2598,MANUAL
TOMASEK-BLOOMINGTON,ILBL.BLO-83512,VOL,CENTRAL ILLINOIS TRUCKS,CHAMPAIGN,IL,61822-9470,05:39:00,05:49:00,10,93,19:00:00,08:00:00,"BLOOMINGTON, IL",,L003191,JOLIET,40.183,-88.2398,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83516,CHR,ART HOSSLER AUTO PLAZA INC,CANTON,IL,61520-1054,03:31:00,03:36:00,5,28,02:15:00,08:00:00,"BLOOMINGTON, IL",,L003025,CHICAGO,40.589,-90.0368,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83516,CHR,KUNES COUNTRY AUTO GROUP OF,MACOMB,IL,61455-7501,04:25:00,04:32:00,7,38,02:15:00,08:00:00,"BLOOMINGTON, IL",,L003022,CHICAGO,40.4587,-90.6246,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83516,CNH,BIRKEYS EQUIPMENT (CASE),MACOMB,IL,61455-2688,04:52:00,05:06:00,14,224,00:30:00,09:00:00,"BLOOMINGTON, IL",,L001190,LEBANON,40.4587,-90.6346,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83516,CNH,FLIGINGER EQUIPMENT INC,TRIVOLI,IL,61569-9702,02:44:00,02:51:00,7,28,00:30:00,09:00:00,"BLOOMINGTON, IL",,L001228,LEBANON,40.6976,-89.8843,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83516,FMP,BERNHAUSEN AUTOMOTIVE,MANITO,IL,61546-9223,06:11:00,06:18:00,7,28,02:15:00,08:00:00,"BLOOMINGTON, IL",,L800786,MCCOOK,40.4246,-89.779,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83516,FMP,GLOBE AUTO,PEORIA,IL,61604-5978,02:15:00,02:22:00,7,84,02:15:00,08:00:00,"BLOOMINGTON, IL",,L800789,MCCOOK,40.6818,-89.6502,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83516,FRD,DAVIS FORD,CANTON,IL,61520-1084,03:14:00,03:26:00,12,28,23:45:00,10:00:00,"BLOOMINGTON, IL",,L000220,INDIANAPOLIS,40.5978,-90.0332,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83516,FRD,ROLAND RICH FORD,DELAVAN,IL,61734-9616,06:43:00,06:55:00,12,56,23:45:00,08:00:00,"BLOOMINGTON, IL",,L000267,INDIANAPOLIS,40.3726,-89.539,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83516,FRD,WOODRUM FORD,MACOMB,IL,61455-7500,04:41:00,04:48:00,7,56,23:45:00,08:00:00,"BLOOMINGTON, IL",,L000264,INDIANAPOLIS,40.4587,-90.6279,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83516,KUB,BIRKEY'S FARM STORE (CASE/NH),MACOMB,IL,61455-2688,05:06:00,05:07:00,1,56,00:30:00,09:00:00,"BLOOMINGTON, IL",,L902735,EDGERTON,40.4587,-90.6346,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83516,MTN,MARTIN EQUIPMENT,GOODFIELD,IL,61742-7535,01:32:00,01:42:00,10,28,22:00:00,08:00:00,"BLOOMINGTON, IL",,L904400,GOODFIELD,40.6187,-89.2804,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83516,TOY,WOODRUM TOYOTA,MACOMB,IL,61455-7500,04:34:00,04:41:00,7,56,23:15:00,07:00:00,"BLOOMINGTON, IL",,L000338,CHICAGO,40.4587,-90.6279,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83517,CHR,JACKSON FAMILY OF DEALERS,SULLIVAN,IL,61951-1034,03:39:00,03:49:00,10,28,02:15:00,08:00:00,"BLOOMINGTON, IL",,L800056,CHICAGO,39.6014,-88.6223,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83517,CNH,BIRKEYS EQUIPMENT (CASE),SHELBYVILLE,IL,62565-9801,04:23:00,04:35:00,12,56,00:30:00,08:00:00,"BLOOMINGTON, IL",,L001219,LEBANON,39.4065,-88.8216,MANUAL
TOMASEK-BLOOMINGTON,ILBL.BLO-83517,CNH,JENNER AG,TAYLORVILLE,IL,62568-9602,05:13:00,05:24:00,11,112,00:30:00,08:00:00,"BLOOMINGTON, IL",,L001226,LEBANON,39.5519,-89.2755,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83517,DOM,,TAYLORVILLE,IL,62568-2700,05:38:00,06:08:00,30,0,23:15:00,08:00:00,"BLOOMINGTON, IL",,,,39.5652,-89.3064,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83517,FRD,BOB RIDINGS FORD,TAYLORVILLE,IL,62568-1220,05:32:00,05:37:00,5,28,01:30:00,08:00:00,"BLOOMINGTON, IL",,L002027,INDIANAPOLIS,39.5637,-89.3067,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83517,HYU,BOB BRADY HYUNDAI,DECATUR,IL,62521-6100,02:36:00,02:46:00,10,56,23:15:00,08:00:00,"BLOOMINGTON, IL",,L000623,CHICAGO,39.907,-88.8953,Exact
TOMASEK-BLOOMINGTON,ILBL.BLO-83517,MCFA,WIESE,DECATUR,IL,62526-9616,02:53:00,03:03:00,10,28,23:45:00,08:00:00,"BLOOMINGTON, IL",,L002592,INDIANAPOLIS,39.8876,-88.9186,Exact
TOMASEK-BLOOMINGTON,ILBL.DTNA.BLOOM1,FRD,MIKE MURPHY FORD,MORTON,IL,61550-1556,06:21:00,06:33:00,12,56,23:45:00,08:00:00,"BLOOMINGTON, IL",,L002383,INDIANAPOLIS,40.6153,-89.4629,Exact
TOMASEK-BLOOMINGTON,ILBL.DTNA.BLOOM1,RIV,RIVIAN - NORMAL,Normal,IL,61761,07:32:00,07:50:00,18,336,07:00:00,12:00:00,"BLOOMINGTON, IL",,L905644,LOUISVILLE,40.5206,-89.0521,MANUAL
TOMASEK-BLOOMINGTON,ILBL.DTNA.BLOOM1,RIV,RIVIAN DC - NORMAL SERVICE LAB (#8365),Normal,IL,61761,07:08:00,07:23:00,15,112,07:00:00,12:00:00,"BLOOMINGTON, IL",,L905645,LOUISVILLE,40.5024,-89.0561,Exact
TOMASEK-BLOOMINGTON,ILBL.DTNA.BLOOM1,VOL,CENTRAL ILLINOIS TRUCKS,MORTON,IL,61550-1405,06:06:00,06:16:00,10,79,19:00:00,08:00:00,"BLOOMINGTON, IL",,L003193,JOLIET,40.6304,-89.4645,Exact
TOMASEK-BLOOMINGTON,ILBL.DTNA.BLOOM1,VOL,MACK SALES & SERVICE OF DECATUR,MORTON,IL,61550,05:42:00,05:57:00,15,52,19:00:00,08:00:00,"BLOOMINGTON, IL",,L905121,JOLIET,40.6049,-89.4849,Exact
TOMASEK-CHICAGO,ILBE.AUR HK NEW,HYU,GLENBROOK HYUNDAI,Fort Wayne,IN,46825,02:40:00,02:49:00,9,224,19:30:00,08:00:00,"MINOOKA, IL",,L000713,CHICAGO,41.1226,-85.1356,Exact
TOMASEK-CHICAGO,ILBE.AUR HK NEW,HYU,GURLEY-LEEP HYUNDAI,Mishawaka,IN,46545,00:43:00,00:53:00,10,56,19:30:00,06:00:00,"MINOOKA, IL",,L000714,CHICAGO,41.7085,-86.1876,Exact
TOMASEK-CHICAGO,ILBE.AUR HK NEW,HYU,HYUNDAI OF GOSHEN,Goshen,IN,46526,01:27:00,01:37:00,10,56,19:30:00,07:00:00,"MINOOKA, IL",,L000715,CHICAGO,41.6122,-85.8839,Exact
TOMASEK-CHICAGO,ILBE.AUR HK NEW,HYU,MICHIGAN CITY HYUNDAI,Michigan City,IN,46360,22:35:00,22:45:00,10,56,19:30:00,08:00:00,"MINOOKA, IL",,L000716,CHICAGO,41.6995,-86.8333,Exact
TOMASEK-CHICAGO,ILBE.AUR HK NEW,KIA,BOSAK KIA,Burns Harbor,IN,46304,21:39:00,21:49:00,10,112,19:30:00,08:00:00,"MINOOKA, IL",,L000485,CHICAGO,41.605,-87.1124,Exact
TOMASEK-CHICAGO,ILBE.AUR HK NEW,KIA,FORT WAYNE KIA,Fort Wayne,IN,46804,03:07:00,03:17:00,10,248,19:30:00,08:00:00,"MINOOKA, IL",,L000531,CHICAGO,41.0748,-85.2164,Exact
TOMASEK-CHICAGO,ILBE.AUR HK NEW,KIA,GURLEY LEEP KIA,Mishawaka,IN,46545,00:28:00,00:38:00,10,168,19:30:00,06:00:00,"MINOOKA, IL",,L000532,CHICAGO,41.6963,-86.1873,Exact
TOMASEK-CHICAGO,ILBE.AUR HK NEW,KIA,MICHIGAN CITY KIA,Michigan City,IN,46360,22:14:00,22:24:00,10,56,19:30:00,08:00:00,"MINOOKA, IL",,L000484,CHICAGO,41.6826,-86.8822,Exact
TOMASEK-CHICAGO,ILBE.AUR HK.1,GNS,GENESIS OF ALGONQUIN,Algonquin,IL,60102,22:43:00,22:44:00,1,0,17:00:00,08:00:00,"AURORA.HK PDC, IL",,L003386,CHICAGO,42.1633,-88.3354,Exact
TOMASEK-CHICAGO,ILBE.AUR HK.1,GNS,GENESIS OF AURORA,Aurora,IL,60504,19:07:00,19:08:00,1,28,17:00:00,08:00:00,"AURORA.HK PDC, IL",,L003396,CHICAGO,41.7512,-88.2104,Exact
